run,lumisection,title,data
297178,198,adc_PXDisk_-1,"[0.0, 3853.0, 10942.0, 24920.0, 99431.0, 211803.0, 416612.0, 281611.0, 353408.0, 245293.0, 263842.0, 156560.0, 185725.0, 154000.0, 166323.0, 106178.0, 114852.0, 110838.0, 104386.0, 70682.0, 81009.0, 60547.0, 65574.0, 40214.0, 43120.0, 41660.0, 39177.0, 23686.0, 28068.0, 22166.0, 23776.0, 16012.0, 251834.0, 0.0]"
297178,199,adc_PXDisk_-1,"[0.0, 3767.0, 10835.0, 24984.0, 98924.0, 211708.0, 416372.0, 280616.0, 355499.0, 247012.0, 263784.0, 156965.0, 185479.0, 154327.0, 167227.0, 106606.0, 114578.0, 111480.0, 104126.0, 70520.0, 81087.0, 60586.0, 65628.0, 40779.0, 43484.0, 41539.0, 39436.0, 23498.0, 28081.0, 22611.0, 24054.0, 15871.0, 252694.0, 0.0]"
297178,200,adc_PXDisk_-1,"[0.0, 3812.0, 10724.0, 24601.0, 99299.0, 211588.0, 416879.0, 280257.0, 354183.0, 247345.0, 264070.0, 156567.0, 186060.0, 155392.0, 167224.0, 106948.0, 115235.0, 111960.0, 104235.0, 70863.0, 81226.0, 61119.0, 66201.0, 40629.0, 43655.0, 41412.0, 39041.0, 23555.0, 28159.0, 22328.0, 23891.0, 15980.0, 250697.0, 0.0]"
297178,201,adc_PXDisk_-1,"[0.0, 3956.0, 11117.0, 25573.0, 102045.0, 217329.0, 428524.0, 289939.0, 366740.0, 255621.0, 272905.0, 162130.0, 192093.0, 160053.0, 172761.0, 110447.0, 118820.0, 115018.0, 107908.0, 73002.0, 84112.0, 63060.0, 68841.0, 41855.0, 44632.0, 42853.0, 40341.0, 24632.0, 29277.0, 23177.0, 24971.0, 16392.0, 259762.0, 0.0]"
297178,202,adc_PXDisk_-1,"[0.0, 3827.0, 10503.0, 23973.0, 97282.0, 208660.0, 409624.0, 276213.0, 348828.0, 243735.0, 259795.0, 154351.0, 183058.0, 152229.0, 164736.0, 105702.0, 113500.0, 109879.0, 103946.0, 69725.0, 80125.0, 60041.0, 65435.0, 39802.0, 42739.0, 41112.0, 38823.0, 23451.0, 27973.0, 22070.0, 23899.0, 15674.0, 247797.0, 0.0]"
297178,217,adc_PXDisk_-1,"[0.0, 3758.0, 10339.0, 23834.0, 94624.0, 203668.0, 402723.0, 273207.0, 343606.0, 240153.0, 255716.0, 152813.0, 181023.0, 149937.0, 162116.0, 104095.0, 111639.0, 108243.0, 101469.0, 68888.0, 78809.0, 59388.0, 64473.0, 39042.0, 42212.0, 40256.0, 38053.0, 22969.0, 26808.0, 21935.0, 23257.0, 15094.0, 242918.0, 0.0]"
297178,218,adc_PXDisk_-1,"[0.0, 3719.0, 10528.0, 24132.0, 96677.0, 207250.0, 407556.0, 275240.0, 348128.0, 242568.0, 259667.0, 154390.0, 182810.0, 152602.0, 164096.0, 105703.0, 113925.0, 110118.0, 103312.0, 70253.0, 80059.0, 59988.0, 65201.0, 39617.0, 42714.0, 40753.0, 38465.0, 23321.0, 27624.0, 21856.0, 23242.0, 15630.0, 244513.0, 0.0]"
297178,219,adc_PXDisk_-1,"[0.0, 3929.0, 11036.0, 25244.0, 102378.0, 217968.0, 426832.0, 287596.0, 362868.0, 252520.0, 270061.0, 160360.0, 189786.0, 158180.0, 170566.0, 109169.0, 117626.0, 114372.0, 106073.0, 72941.0, 83245.0, 62208.0, 67390.0, 41274.0, 44357.0, 42599.0, 39895.0, 24308.0, 28725.0, 22879.0, 24572.0, 16410.0, 258162.0, 0.0]"
297178,220,adc_PXDisk_-1,"[0.0, 4068.0, 11245.0, 25553.0, 102629.0, 217850.0, 428613.0, 287883.0, 364223.0, 254541.0, 272250.0, 161335.0, 190935.0, 160235.0, 172827.0, 110131.0, 118753.0, 115071.0, 108016.0, 73298.0, 83775.0, 62408.0, 68031.0, 41934.0, 44440.0, 42460.0, 40317.0, 24284.0, 28921.0, 23086.0, 24730.0, 16139.0, 256377.0, 0.0]"
297178,221,adc_PXDisk_-1,"[0.0, 3620.0, 10579.0, 24380.0, 99301.0, 211426.0, 415611.0, 279655.0, 353089.0, 246064.0, 264437.0, 156357.0, 185573.0, 153460.0, 166479.0, 105640.0, 114895.0, 111194.0, 104612.0, 70916.0, 80720.0, 60688.0, 65982.0, 40048.0, 42989.0, 41328.0, 38739.0, 23472.0, 28140.0, 22642.0, 23790.0, 15792.0, 249125.0, 0.0]"
297178,224,adc_PXDisk_-1,"[0.0, 3772.0, 10722.0, 24427.0, 98922.0, 209429.0, 411290.0, 276771.0, 349044.0, 244419.0, 260227.0, 154394.0, 183521.0, 151947.0, 164939.0, 105325.0, 113622.0, 109937.0, 102942.0, 70516.0, 80045.0, 59743.0, 65167.0, 39608.0, 42554.0, 40832.0, 38775.0, 23213.0, 27629.0, 22080.0, 23814.0, 15620.0, 247894.0, 0.0]"
297178,225,adc_PXDisk_-1,"[0.0, 3842.0, 10828.0, 25089.0, 100086.0, 213266.0, 419910.0, 282304.0, 355229.0, 248178.0, 264880.0, 157039.0, 185440.0, 155352.0, 167573.0, 108062.0, 115480.0, 112268.0, 105556.0, 71205.0, 81847.0, 60978.0, 66442.0, 40716.0, 43308.0, 41788.0, 39484.0, 23845.0, 28244.0, 22306.0, 24158.0, 16027.0, 252608.0, 0.0]"
297178,1183,adc_PXDisk_-1,"[0.0, 2889.0, 8695.0, 19197.0, 76174.0, 158282.0, 301371.0, 197268.0, 241013.0, 165686.0, 176771.0, 106209.0, 126195.0, 105000.0, 113439.0, 73553.0, 77873.0, 76292.0, 70518.0, 48663.0, 54989.0, 41346.0, 44792.0, 27628.0, 29380.0, 28672.0, 26401.0, 16386.0, 19139.0, 15273.0, 16106.0, 10859.0, 173367.0, 0.0]"
297178,1189,adc_PXDisk_-1,"[0.0, 2917.0, 8620.0, 18840.0, 74685.0, 157294.0, 297910.0, 195488.0, 238592.0, 164982.0, 174739.0, 105572.0, 125072.0, 103930.0, 111996.0, 73383.0, 77249.0, 75588.0, 70304.0, 47869.0, 54690.0, 40690.0, 44432.0, 27605.0, 28853.0, 28046.0, 25800.0, 16067.0, 18800.0, 15164.0, 16069.0, 10820.0, 170555.0, 0.0]"
297178,1190,adc_PXDisk_-1,"[0.0, 2718.0, 8508.0, 18340.0, 74099.0, 155026.0, 296771.0, 194853.0, 237925.0, 163749.0, 175782.0, 104937.0, 125052.0, 103262.0, 111808.0, 72174.0, 75934.0, 75502.0, 69749.0, 47722.0, 54335.0, 40647.0, 43981.0, 27188.0, 28879.0, 28234.0, 25998.0, 16082.0, 18978.0, 15138.0, 16009.0, 10707.0, 170141.0, 0.0]"
297178,1191,adc_PXDisk_-1,"[0.0, 2854.0, 8566.0, 19213.0, 75897.0, 157133.0, 299941.0, 196189.0, 240387.0, 165897.0, 176172.0, 106506.0, 125531.0, 104457.0, 113196.0, 72886.0, 77891.0, 76240.0, 70370.0, 48275.0, 55299.0, 41220.0, 44590.0, 27693.0, 28903.0, 28155.0, 26134.0, 16156.0, 19229.0, 15276.0, 16076.0, 11115.0, 172056.0, 0.0]"
297178,1192,adc_PXDisk_-1,"[0.0, 2819.0, 8916.0, 19441.0, 76893.0, 160829.0, 308324.0, 201904.0, 247037.0, 169906.0, 180979.0, 109315.0, 128962.0, 107786.0, 115870.0, 75275.0, 79111.0, 77960.0, 72245.0, 49796.0, 56336.0, 42038.0, 45803.0, 28366.0, 29985.0, 28767.0, 27004.0, 16535.0, 19526.0, 15719.0, 16635.0, 11219.0, 177142.0, 0.0]"
297178,1193,adc_PXDisk_-1,"[0.0, 2940.0, 8511.0, 18854.0, 74788.0, 155454.0, 297782.0, 195416.0, 238978.0, 164089.0, 175817.0, 105417.0, 125187.0, 104850.0, 112432.0, 72696.0, 77668.0, 75721.0, 70224.0, 48080.0, 55083.0, 41669.0, 44355.0, 27578.0, 28996.0, 28148.0, 26292.0, 16397.0, 19073.0, 15219.0, 16034.0, 10929.0, 171134.0, 0.0]"
297178,1194,adc_PXDisk_-1,"[0.0, 2825.0, 8478.0, 18682.0, 74867.0, 156783.0, 298647.0, 195660.0, 239326.0, 165533.0, 176184.0, 106132.0, 125233.0, 105006.0, 113112.0, 72526.0, 77510.0, 76085.0, 70808.0, 48105.0, 55472.0, 41138.0, 44408.0, 27323.0, 29201.0, 28016.0, 25979.0, 16006.0, 18987.0, 15008.0, 15929.0, 10860.0, 172645.0, 0.0]"
297178,1195,adc_PXDisk_-1,"[0.0, 3011.0, 9020.0, 19689.0, 78968.0, 164828.0, 314627.0, 205162.0, 251759.0, 173489.0, 183928.0, 111943.0, 132488.0, 109624.0, 118332.0, 76418.0, 80941.0, 79287.0, 73716.0, 50468.0, 57684.0, 43224.0, 46393.0, 28901.0, 30708.0, 29400.0, 27415.0, 16929.0, 19924.0, 15869.0, 16850.0, 11460.0, 180175.0, 0.0]"
297178,1196,adc_PXDisk_-1,"[0.0, 2682.0, 7965.0, 17825.0, 70600.0, 147597.0, 283337.0, 184194.0, 226462.0, 155843.0, 166256.0, 99373.0, 117717.0, 98487.0, 106147.0, 69030.0, 73012.0, 71639.0, 66134.0, 45475.0, 51800.0, 39032.0, 42208.0, 25973.0, 27488.0, 26585.0, 24674.0, 15313.0, 17901.0, 14354.0, 15190.0, 10393.0, 163385.0, 0.0]"
297178,1197,adc_PXDisk_-1,"[0.0, 3038.0, 8472.0, 19169.0, 75512.0, 157896.0, 303286.0, 198563.0, 242565.0, 167920.0, 178443.0, 107200.0, 126695.0, 105513.0, 114268.0, 74052.0, 78220.0, 77291.0, 70951.0, 48792.0, 56142.0, 41758.0, 44843.0, 28072.0, 29474.0, 28826.0, 26187.0, 16441.0, 19360.0, 15429.0, 16284.0, 11074.0, 174410.0, 0.0]"
297178,1198,adc_PXDisk_-1,"[0.0, 2842.0, 8632.0, 18969.0, 74882.0, 157552.0, 300484.0, 195954.0, 240405.0, 165773.0, 176303.0, 106641.0, 125684.0, 105266.0, 113302.0, 72960.0, 77721.0, 75719.0, 70349.0, 48295.0, 55264.0, 41158.0, 44315.0, 27185.0, 29617.0, 28421.0, 26501.0, 16271.0, 18958.0, 15139.0, 16337.0, 11265.0, 171678.0, 0.0]"
297178,1199,adc_PXDisk_-1,"[0.0, 2912.0, 8602.0, 19278.0, 76106.0, 159353.0, 304779.0, 200305.0, 244723.0, 168645.0, 179770.0, 108450.0, 127899.0, 107399.0, 115204.0, 74605.0, 78828.0, 77207.0, 71746.0, 49389.0, 56146.0, 42109.0, 45346.0, 28121.0, 29711.0, 28779.0, 26640.0, 16668.0, 19683.0, 15666.0, 16545.0, 11147.0, 175138.0, 0.0]"
297178,1200,adc_PXDisk_-1,"[0.0, 2812.0, 8937.0, 19177.0, 77193.0, 161810.0, 309842.0, 202501.0, 247064.0, 170948.0, 182504.0, 109336.0, 129593.0, 107347.0, 116059.0, 75100.0, 80269.0, 78374.0, 72560.0, 50242.0, 56536.0, 42787.0, 46050.0, 28553.0, 30291.0, 29029.0, 26880.0, 16913.0, 19767.0, 15713.0, 16687.0, 11225.0, 176991.0, 0.0]"
297178,1201,adc_PXDisk_-1,"[0.0, 2802.0, 8463.0, 18749.0, 75005.0, 158073.0, 299947.0, 197386.0, 240366.0, 167152.0, 176585.0, 106562.0, 126307.0, 104793.0, 112658.0, 73701.0, 77489.0, 76545.0, 71186.0, 48455.0, 54906.0, 41149.0, 44904.0, 27951.0, 29269.0, 28189.0, 26587.0, 16387.0, 19127.0, 15400.0, 16157.0, 10985.0, 173712.0, 0.0]"
297178,1209,adc_PXDisk_-1,"[0.0, 2968.0, 8565.0, 19184.0, 76495.0, 159522.0, 302849.0, 197319.0, 242521.0, 168156.0, 178463.0, 107347.0, 126335.0, 106484.0, 114308.0, 74110.0, 78656.0, 77146.0, 70901.0, 49151.0, 55715.0, 41695.0, 44636.0, 27850.0, 29447.0, 28393.0, 26408.0, 16295.0, 19516.0, 15447.0, 16163.0, 10903.0, 173531.0, 0.0]"
297178,1210,adc_PXDisk_-1,"[0.0, 2855.0, 8396.0, 18089.0, 72407.0, 150408.0, 287815.0, 189942.0, 230895.0, 159732.0, 169778.0, 101239.0, 121154.0, 100442.0, 108172.0, 69709.0, 74359.0, 72724.0, 67725.0, 46810.0, 52526.0, 39779.0, 42514.0, 26523.0, 28211.0, 27036.0, 25037.0, 15524.0, 18436.0, 14801.0, 15538.0, 10525.0, 166114.0, 0.0]"
297178,1211,adc_PXDisk_-1,"[0.0, 3097.0, 8580.0, 18719.0, 74477.0, 156012.0, 298394.0, 195161.0, 239831.0, 164651.0, 175087.0, 106249.0, 125122.0, 104136.0, 112312.0, 72895.0, 77067.0, 75068.0, 69601.0, 47862.0, 54433.0, 40861.0, 44327.0, 27529.0, 28915.0, 27648.0, 25934.0, 16154.0, 19062.0, 15208.0, 15851.0, 10939.0, 170934.0, 0.0]"
297178,1212,adc_PXDisk_-1,"[0.0, 2858.0, 8500.0, 18789.0, 75348.0, 158055.0, 300236.0, 196801.0, 239694.0, 166642.0, 176931.0, 106519.0, 126545.0, 105489.0, 113342.0, 73280.0, 78238.0, 76563.0, 71250.0, 48439.0, 55127.0, 41288.0, 44587.0, 27885.0, 29447.0, 28276.0, 26247.0, 16322.0, 18920.0, 15433.0, 16082.0, 11039.0, 170857.0, 0.0]"
297178,1213,adc_PXDisk_-1,"[0.0, 2940.0, 8588.0, 18826.0, 73569.0, 154910.0, 295511.0, 194108.0, 236357.0, 163237.0, 174289.0, 104639.0, 124017.0, 102905.0, 111115.0, 71704.0, 76116.0, 75181.0, 69247.0, 47961.0, 54495.0, 40887.0, 43706.0, 27321.0, 28826.0, 27620.0, 25404.0, 15950.0, 18944.0, 15097.0, 15704.0, 10999.0, 169615.0, 0.0]"
297178,1214,adc_PXDisk_-1,"[0.0, 2855.0, 8310.0, 18453.0, 73100.0, 154933.0, 294628.0, 193974.0, 237200.0, 164149.0, 173734.0, 104223.0, 124433.0, 102840.0, 110864.0, 71678.0, 76664.0, 75316.0, 69652.0, 47463.0, 54283.0, 40619.0, 43652.0, 27166.0, 28615.0, 27816.0, 25644.0, 16137.0, 18962.0, 15075.0, 15769.0, 10885.0, 171246.0, 0.0]"
297178,1216,adc_PXDisk_-1,"[0.0, 2971.0, 8365.0, 18371.0, 73300.0, 152961.0, 291335.0, 192152.0, 233275.0, 160703.0, 171788.0, 103545.0, 122409.0, 102381.0, 110080.0, 71348.0, 75925.0, 73993.0, 68194.0, 47114.0, 53464.0, 39924.0, 43246.0, 26767.0, 28182.0, 27294.0, 25317.0, 15840.0, 18813.0, 14944.0, 15598.0, 10689.0, 167029.0, 0.0]"
297050,183,adc_PXDisk_-1,"[0.0, 2979.0, 8299.0, 19786.0, 85828.0, 189649.0, 390346.0, 268504.0, 344678.0, 240602.0, 257740.0, 151896.0, 181957.0, 151085.0, 164429.0, 104163.0, 111872.0, 110308.0, 102929.0, 69549.0, 80319.0, 59937.0, 65316.0, 39326.0, 42059.0, 41189.0, 38469.0, 23420.0, 27437.0, 22115.0, 23332.0, 15723.0, 246136.0, 0.0]"
297050,187,adc_PXDisk_-1,"[0.0, 2967.0, 8013.0, 19677.0, 83542.0, 183974.0, 382283.0, 262507.0, 337687.0, 235331.0, 251524.0, 149081.0, 178444.0, 147839.0, 161386.0, 102910.0, 110176.0, 108507.0, 100247.0, 67588.0, 78511.0, 58371.0, 63670.0, 38705.0, 41391.0, 40200.0, 37189.0, 22422.0, 26994.0, 21325.0, 22713.0, 15332.0, 238277.0, 0.0]"
297050,188,adc_PXDisk_-1,"[0.0, 3253.0, 8031.0, 19485.0, 83106.0, 183290.0, 380567.0, 261389.0, 336379.0, 234848.0, 250996.0, 147717.0, 177423.0, 147211.0, 160091.0, 102138.0, 110009.0, 107689.0, 101466.0, 67557.0, 78016.0, 58690.0, 63472.0, 38704.0, 41132.0, 40099.0, 37477.0, 22750.0, 26883.0, 21728.0, 22784.0, 15400.0, 237604.0, 0.0]"
297050,189,adc_PXDisk_-1,"[0.0, 2946.0, 7942.0, 19616.0, 83346.0, 182710.0, 380526.0, 261375.0, 335557.0, 235512.0, 251101.0, 148129.0, 178105.0, 147799.0, 161357.0, 101697.0, 110145.0, 107855.0, 100688.0, 67440.0, 78796.0, 58075.0, 63204.0, 38611.0, 41182.0, 39923.0, 37449.0, 22734.0, 26843.0, 21290.0, 22991.0, 15283.0, 238148.0, 0.0]"
297050,190,adc_PXDisk_-1,"[0.0, 1625.0, 4155.0, 10487.0, 44611.0, 98090.0, 202801.0, 139382.0, 178703.0, 125012.0, 133826.0, 78705.0, 94099.0, 78166.0, 85290.0, 54210.0, 58452.0, 57613.0, 53881.0, 36146.0, 42091.0, 30945.0, 33817.0, 20585.0, 21999.0, 21513.0, 20151.0, 11954.0, 14495.0, 11413.0, 12193.0, 8025.0, 127076.0, 0.0]"
297050,191,adc_PXDisk_-1,"[0.0, 490.0, 1434.0, 3448.0, 14789.0, 32309.0, 66898.0, 45247.0, 58435.0, 41223.0, 43993.0, 25730.0, 30800.0, 25720.0, 27594.0, 17625.0, 18973.0, 18591.0, 17660.0, 11502.0, 13681.0, 10110.0, 10992.0, 6612.0, 7247.0, 6938.0, 6554.0, 3861.0, 4764.0, 3771.0, 3817.0, 2680.0, 41836.0, 0.0]"
297050,192,adc_PXDisk_-1,"[0.0, 2755.0, 7526.0, 18491.0, 79490.0, 175450.0, 366141.0, 251992.0, 324783.0, 227104.0, 243571.0, 142800.0, 171441.0, 141670.0, 155188.0, 98482.0, 105987.0, 104198.0, 97481.0, 65493.0, 75597.0, 56146.0, 61264.0, 37341.0, 39798.0, 38414.0, 36024.0, 21630.0, 25723.0, 20582.0, 21944.0, 14695.0, 227130.0, 0.0]"
297050,193,adc_PXDisk_-1,"[0.0, 2918.0, 8019.0, 19436.0, 83238.0, 183826.0, 380405.0, 260526.0, 336399.0, 234243.0, 250744.0, 147478.0, 177513.0, 147132.0, 160260.0, 101842.0, 109417.0, 107990.0, 100981.0, 67777.0, 78149.0, 58532.0, 63040.0, 38608.0, 41183.0, 40112.0, 37167.0, 22692.0, 26647.0, 21439.0, 22639.0, 15189.0, 237456.0, 0.0]"
297050,194,adc_PXDisk_-1,"[0.0, 3029.0, 7915.0, 18915.0, 80280.0, 176474.0, 366536.0, 250067.0, 322817.0, 226414.0, 241428.0, 141484.0, 170394.0, 141179.0, 153914.0, 97801.0, 105172.0, 103483.0, 96450.0, 64498.0, 75061.0, 55719.0, 61231.0, 36880.0, 39598.0, 38377.0, 35607.0, 21644.0, 25608.0, 20532.0, 22189.0, 14650.0, 228388.0, 0.0]"
297050,195,adc_PXDisk_-1,"[0.0, 2848.0, 7951.0, 18861.0, 81176.0, 179891.0, 370018.0, 255324.0, 328314.0, 229484.0, 244381.0, 144469.0, 173461.0, 144429.0, 156752.0, 99598.0, 106470.0, 106037.0, 98160.0, 65704.0, 76415.0, 56484.0, 61828.0, 37964.0, 40037.0, 38917.0, 36454.0, 22305.0, 26214.0, 20870.0, 22326.0, 14981.0, 232204.0, 0.0]"
297050,238,adc_PXDisk_-1,"[0.0, 2728.0, 7889.0, 18951.0, 81630.0, 178913.0, 371637.0, 256398.0, 328142.0, 230172.0, 244798.0, 144790.0, 173513.0, 143849.0, 156054.0, 99577.0, 107024.0, 105444.0, 98456.0, 66334.0, 76069.0, 56799.0, 62063.0, 37833.0, 40172.0, 38717.0, 36192.0, 22262.0, 26506.0, 21195.0, 22034.0, 14778.0, 231564.0, 0.0]"
297050,239,adc_PXDisk_-1,"[0.0, 2613.0, 7352.0, 17803.0, 75921.0, 168734.0, 347292.0, 237086.0, 304683.0, 212829.0, 227186.0, 134691.0, 160182.0, 133019.0, 145618.0, 92308.0, 99829.0, 97730.0, 91439.0, 61746.0, 70958.0, 52532.0, 57460.0, 35241.0, 37520.0, 36625.0, 33656.0, 20557.0, 24131.0, 18970.0, 20766.0, 13791.0, 214958.0, 0.0]"
297050,243,adc_PXDisk_-1,"[0.0, 2869.0, 7489.0, 18145.0, 76864.0, 169337.0, 349709.0, 239539.0, 307181.0, 214472.0, 228818.0, 135352.0, 162291.0, 134913.0, 146523.0, 92951.0, 100983.0, 98748.0, 91500.0, 62383.0, 71453.0, 53010.0, 57972.0, 35593.0, 37631.0, 36318.0, 34085.0, 20708.0, 24805.0, 19601.0, 20812.0, 13881.0, 218058.0, 0.0]"
297050,244,adc_PXDisk_-1,"[0.0, 2839.0, 7592.0, 18475.0, 79142.0, 173476.0, 357222.0, 244989.0, 314982.0, 219563.0, 235448.0, 138711.0, 165928.0, 137974.0, 150264.0, 95327.0, 103345.0, 101091.0, 94978.0, 63217.0, 73435.0, 54904.0, 60080.0, 36644.0, 38464.0, 37722.0, 34705.0, 20991.0, 25076.0, 20038.0, 21435.0, 14357.0, 221877.0, 0.0]"
297050,245,adc_PXDisk_-1,"[0.0, 2664.0, 7345.0, 18393.0, 79440.0, 175814.0, 362050.0, 247644.0, 319264.0, 222263.0, 238714.0, 141043.0, 168444.0, 139956.0, 150810.0, 96159.0, 103926.0, 101956.0, 95609.0, 64209.0, 74055.0, 55710.0, 60409.0, 36672.0, 39153.0, 38229.0, 34975.0, 21398.0, 25757.0, 20346.0, 21549.0, 14435.0, 225921.0, 0.0]"
297050,246,adc_PXDisk_-1,"[0.0, 2799.0, 7592.0, 18524.0, 79174.0, 176676.0, 362322.0, 249560.0, 319627.0, 224241.0, 239160.0, 141120.0, 169300.0, 139315.0, 152363.0, 96676.0, 104046.0, 102582.0, 95417.0, 64866.0, 74322.0, 55398.0, 60460.0, 36667.0, 38883.0, 38212.0, 35193.0, 21708.0, 25380.0, 20322.0, 21587.0, 14430.0, 226523.0, 0.0]"
297050,247,adc_PXDisk_-1,"[0.0, 2616.0, 7409.0, 18765.0, 79748.0, 175782.0, 361644.0, 248177.0, 317874.0, 222136.0, 238076.0, 140895.0, 167581.0, 140688.0, 151987.0, 96257.0, 104082.0, 102432.0, 94693.0, 63975.0, 74055.0, 55028.0, 60374.0, 36415.0, 38835.0, 37735.0, 35077.0, 21308.0, 25368.0, 20468.0, 21574.0, 14445.0, 224560.0, 0.0]"
297050,248,adc_PXDisk_-1,"[0.0, 3085.0, 7729.0, 18604.0, 80521.0, 176859.0, 365121.0, 250179.0, 321792.0, 224678.0, 240730.0, 141420.0, 169361.0, 141230.0, 152726.0, 97040.0, 104616.0, 103233.0, 96132.0, 65038.0, 74686.0, 55813.0, 61044.0, 37008.0, 39258.0, 38353.0, 35463.0, 21874.0, 25800.0, 20484.0, 21591.0, 14581.0, 227730.0, 0.0]"
297050,249,adc_PXDisk_-1,"[0.0, 2760.0, 7508.0, 18742.0, 80048.0, 177630.0, 366400.0, 252269.0, 323341.0, 225598.0, 240230.0, 142101.0, 169331.0, 141285.0, 152932.0, 97606.0, 104949.0, 103756.0, 96483.0, 64951.0, 74388.0, 56030.0, 61120.0, 37059.0, 39253.0, 38281.0, 35509.0, 21757.0, 25902.0, 20568.0, 21730.0, 14545.0, 229219.0, 0.0]"
297433,73,adc_PXDisk_-1,"[0.0, 3137.0, 8465.0, 18516.0, 72342.0, 156082.0, 312454.0, 216199.0, 278937.0, 202694.0, 219699.0, 132818.0, 156911.0, 131020.0, 141336.0, 90675.0, 96008.0, 95655.0, 88114.0, 59283.0, 68676.0, 51609.0, 55698.0, 33601.0, 36395.0, 34819.0, 32567.0, 19754.0, 23502.0, 19134.0, 20277.0, 13622.0, 209699.0, 0.0]"
297433,74,adc_PXDisk_-1,"[0.0, 3127.0, 8891.0, 19624.0, 76466.0, 163423.0, 328427.0, 227797.0, 292845.0, 213165.0, 230721.0, 139598.0, 164868.0, 137569.0, 148847.0, 95328.0, 100718.0, 99876.0, 93130.0, 62850.0, 71826.0, 53942.0, 58725.0, 35660.0, 38358.0, 36713.0, 34490.0, 20907.0, 24829.0, 19937.0, 21390.0, 14282.0, 225020.0, 0.0]"
297433,75,adc_PXDisk_-1,"[0.0, 3011.0, 8560.0, 18262.0, 71916.0, 154265.0, 311855.0, 214882.0, 277997.0, 201628.0, 218757.0, 130988.0, 156077.0, 130789.0, 140931.0, 89453.0, 95777.0, 95309.0, 88573.0, 58857.0, 68160.0, 51295.0, 56004.0, 33903.0, 36097.0, 34480.0, 32538.0, 19992.0, 23246.0, 19017.0, 20088.0, 13750.0, 210350.0, 0.0]"
297433,76,adc_PXDisk_-1,"[0.0, 2959.0, 8801.0, 18987.0, 74099.0, 160450.0, 320744.0, 222638.0, 288434.0, 209492.0, 226923.0, 135614.0, 162383.0, 135377.0, 146473.0, 93310.0, 100057.0, 97798.0, 90417.0, 61613.0, 70598.0, 53117.0, 57343.0, 34959.0, 37352.0, 36213.0, 33680.0, 20363.0, 24561.0, 19664.0, 21106.0, 14254.0, 219868.0, 0.0]"
297433,77,adc_PXDisk_-1,"[0.0, 3024.0, 8636.0, 18484.0, 72988.0, 155818.0, 313727.0, 217900.0, 281011.0, 204439.0, 221786.0, 132714.0, 158445.0, 132060.0, 142675.0, 91111.0, 97515.0, 96858.0, 89529.0, 59930.0, 68575.0, 51828.0, 55785.0, 34346.0, 36496.0, 35038.0, 32905.0, 20368.0, 23587.0, 19104.0, 20315.0, 13630.0, 213593.0, 0.0]"
297433,78,adc_PXDisk_-1,"[0.0, 2916.0, 8307.0, 18099.0, 70684.0, 150727.0, 303007.0, 210246.0, 271884.0, 196659.0, 215022.0, 128761.0, 153233.0, 128013.0, 137872.0, 87827.0, 94312.0, 92625.0, 86278.0, 58003.0, 66413.0, 49889.0, 53802.0, 33049.0, 35579.0, 34120.0, 31786.0, 19344.0, 23224.0, 18311.0, 19465.0, 13049.0, 205025.0, 0.0]"
297433,79,adc_PXDisk_-1,"[0.0, 3176.0, 8712.0, 19015.0, 74381.0, 158924.0, 320744.0, 222109.0, 285482.0, 207094.0, 224670.0, 135246.0, 160638.0, 134403.0, 145306.0, 93072.0, 98374.0, 96825.0, 90637.0, 60720.0, 69960.0, 52594.0, 56971.0, 34771.0, 37515.0, 35949.0, 33293.0, 20453.0, 23861.0, 19389.0, 20722.0, 13845.0, 217993.0, 0.0]"
297433,80,adc_PXDisk_-1,"[0.0, 3061.0, 9184.0, 19458.0, 76682.0, 163115.0, 327974.0, 226960.0, 291895.0, 212699.0, 231049.0, 138820.0, 164460.0, 136950.0, 148310.0, 95009.0, 100917.0, 99847.0, 93068.0, 62478.0, 71710.0, 53523.0, 58207.0, 35468.0, 37818.0, 36521.0, 34377.0, 20747.0, 24628.0, 19922.0, 21099.0, 14440.0, 222117.0, 0.0]"
299178,1,adc_PXDisk_-1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
299178,2,adc_PXDisk_-1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
299178,3,adc_PXDisk_-1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
